StockCode,AssessmentYear,AdviceDOI,AdviceViewlink,AdviceStatus,AdviceReleasedDate,AdviceApplicableFrom,AdviceApplicableUntil,AdviceValue,AdviceValueUpperRange,AdviceValueLowerRange,WantedCatch,WantedCatchUpperRange,WantedCatchLowerRange,AdviceValueUnit,AdviceSentence,AdviceBasis,AdviceType,AdviceRequester,StockCategory,TAFlink,SIDlink,ManagementPlanlink,ManagementPlanOwnership,MPevaluationLink,AdviceKey,AssessmentKey
raj.27.89a,2022,https://doi.org/10.17895/ices.advice.19754413.v1,https://asd.ices.dk/viewAdvice/3060,Advice,04/10/2022,01/01/2023,31/12/2024,NA,,,,,,t,"ICES  cannot  assess  the  stock  and  exploitation  status  relative  to  MSY  and  precautionary  approach  (PA)  reference  points  because information to define reference points is not available. ",Other,NoAd,,5.9,,,,,,3060,17422
rjc.27.7afg,2022,https://doi.org/10.17895/ices.advice.19754425.v1,https://asd.ices.dk/viewAdvice/3061,Advice,04/10/2022,01/01/2023,31/12/2024,1833,,,,,,t,ICES advises that when the MSY approach is applied; landings should be no more than 1833 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Landings,,3,,,,,,3061,17523
rjc.27.7e,2022,https://doi.org/10.17895/ices.advice.19754428.v1,https://asd.ices.dk/viewAdvice/3062,Advice,04/10/2022,01/01/2023,31/12/2024,170,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 170 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management of the catches of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species,PA,Landings,,5,,,,,,3062,17460
rjc.27.8c,2022,https://doi.org/10.17895/ices.advice.19754431.v1,https://asd.ices.dk/viewAdvice/3064,Advice,04/10/2022,01/01/2023,31/12/2024,201,,,,,,t,ICES  advises  that  when  the  MSY  approach  is  applied;  catches  should  be  no  more  than  201 tonnes  in  each  of  the  years  2023 and 2024. If discard rates do not change from the average of the last three years (2019–2021); this implies landings of no more than 173 tonnes.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Catches,,3.2,,,,,,3064,17481
rjc.27.9a,2022,https://doi.org/10.17895/ices.advice.19754434.v1,https://asd.ices.dk/viewAdvice/3065,Advice,04/11/2022,01/01/2023,31/12/2024,1452,,,,,,t,CES advises that when the MSY approach is applied; landings should be no more than 1452 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management of the catches of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Landings,,3,,,,,,3065,17547
rje.27.7de,2022,https://doi.org/10.17895/ices.advice.19754437.v1,https://asd.ices.dk/viewAdvice/3066,Advice,04/10/2022,01/01/2023,31/12/2024,32,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 32 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species,PA,Landings,,5,,,,,,3066,17405
rje.27.7fg,2022,https://doi.org/10.17895/ices.advice.19754440.v1,https://asd.ices.dk/viewAdvice/3067,Advice,04/10/2022,01/01/2023,31/12/2024,86,,,,,,t,ICES  advises  that  when  the  MSY  approach  is  applied;  landings  should  be  no  more  than  86 tonnes  in  each  of  the  years  2023 and 2024. ICES cannot quantify the corresponding catches.,MSY,Landings,,3,,,,,,3067,17447
rjf.27.67,2022,https://doi.org/10.17895/ices.advice.19754443.v1,https://asd.ices.dk/viewAdvice/3068,Advice,04/10/2022,01/01/2023,31/12/2024,134,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 134 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species.,PA,Landings,,5,,,,,,3068,17408
rjh.27.7afg,2022,https://doi.org/10.17895/ices.advice.19754446.v1,https://asd.ices.dk/viewAdvice/3069,Advice,04/10/2022,01/01/2023,31/12/2024,573,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 573 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management of the catches of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species,PA,Landings,,5,,,,,,3069,17407
rjh.27.7e,2022,https://doi.org/10.17895/ices.advice.19754449.v1,https://asd.ices.dk/viewAdvice/3070,Advice,04/10/2022,01/01/2023,31/12/2024,213,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 213 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management of the catches of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species.,PA,Landings,,5,,,,,,3070,17424
rju.27.9a,2022,https://doi.org/10.17895/ices.advice.19754491.v1,https://asd.ices.dk/viewAdvice/3071,Advice,04/10/2022,01/01/2023,31/12/2024,31,,,,,,t,ICES  advises  that  when  the  precautionary  approach  is  applied;  landings  should  be  no  more  than  31 tonnes  in  each  of  the  years 2023 and 2024. ICES cannot quantify the corresponding catches.,PA,Landings,,6,,,,,,3071,17553
rju.27.8c,2022,https://doi.org/10.17895/ices.advice.19754488.v1,https://asd.ices.dk/viewAdvice/3072,Advice,04/10/2022,01/01/2023,31/12/2024,0,,,,,,t," ICES advises that when the precautionary approach is applied; there should be no targeted fisheries on this stock in each of the years 2023 and 2024.     Close  monitoring  of  the  stock  and  the  fishery  should  be  implemented  and  management  should  be  implemented  at  the  stock level.",PA,Catches,,6,,,,,,3072,17552
rjh.27.9a,2022,https://doi.org/10.17895/ices.advice.19754452.v1,https://asd.ices.dk/viewAdvice/3073,Advice,04/10/2022,01/01/2023,31/12/2024,231,,,,,,t,ICES  advises  that  when  the MSY approach  is  applied;  landings  should  be  no  more  than  231tonnes  in  each  of  the  years  2023 and 2024. ICES cannot quantify the corresponding catches.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Landings,,3,,,,,,3073,17466
rju.27.8ab,2022,https://doi.org/10.17895/ices.advice.19754485.v1,https://asd.ices.dk/viewAdvice/3074,Advice,04/10/2022,01/01/2023,31/12/2024,202,,,12,,,t,ICES advises that when the precautionary approach is applied; catches should be no more than 202 tonnes in each of the years  2023 and  2024. If  discard  rates  do  not  change  from  the  average  of  the  last  five years  (2017–2021);  this  implies  landings of no more than 12 tonnes. Management should be implemented at the stock level.,PA,Catches,,6,,,,,,3074,17425
rju.27.7bj,2022,https://doi.org/10.17895/ices.advice.19754479.v1,https://asd.ices.dk/viewAdvice/3076,Advice,04/10/2022,01/01/2023,31/12/2024,0,,,,,,t,ICES advises that when the precautionary approach is applied; there should be zero catches on this stock in each of the years 2023 and 2024.,PA,Catches,,6,,,,,,3076,17538
rjn.27.9a,2022,https://doi.org/10.17895/ices.advice.19754476.v1,https://asd.ices.dk/viewAdvice/3077,Advice,04/10/2022,01/01/2023,31/12/2024,59,,,,,,t,ICES  advises  that  when  the  MSY  approach  is  applied; landings should  be  no  more  than  59 tonnes  in  each  of  the  years  2023 and 2024. ICES cannot quantify the corresponding catches.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species,MSY,Landings,,3,,,,,,3077,17534
rjn.27.8c,2022,https://doi.org/10.17895/ices.advice.19754473.v1,https://asd.ices.dk/viewAdvice/3078,Advice,04/10/2022,01/01/2023,31/12/2024,38,,,36,,,t,ICES  advises  that  when  the  MSY  approach  is  applied;catches  should  be  no  more  than  38 tonnes  in  each  of  the  years  2023 and 2024. If discard rates do not change from the average of the last five years (2017–2021); this implies landings of no more than 36 tonnes in each of the years. Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Catches,,3.2,,,,,,3078,17482
rjm.27.7ae-h,2022,https://doi.org/10.17895/ices.advice.19754461.v1,https://asd.ices.dk/viewAdvice/3080,Advice,04/10/2022,01/01/2023,31/12/2024,814,,,,,,t,ICES  advises  that  when  the  MSY  approach  is  applied;  landings  should  be  no  more  than  814 tonnes  in  each  of  the  years  2023 and 2024. ICES cannot quantify the corresponding catches.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Landings,,3,,,,,,3080,17492
rjm.27.67bj,2022,https://doi.org/10.17895/ices.advice.19754458.v1,https://asd.ices.dk/viewAdvice/3081,Advice,04/10/2022,01/01/2023,31/12/2024,36,,,,,,t,ICES  advises  that  when  the  MSY approach  is  applied;  landings  should  be  no  more  than  36 tonnes  in  each  of  the  years  2023 and 2024. ICES cannot quantify the corresponding catches.  Management  of  the  catches  of  skates  and  rays  under  a  combined  TAC  prevents  effective  control  of  single-stock exploitation rates and could lead to overexploitation of some species.,MSY,Landings,,3,,,,,,3081,17480
rji.27.67,2022,https://doi.org/10.17895/ices.advice.19754455.v1,https://asd.ices.dk/viewAdvice/3082,Advice,04/10/2022,01/01/2023,31/12/2024,27,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 27 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.  Management of the catches of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species.,PA,Landings,,5,,,,,,3082,17413
rjm.27.9a,2022,https://doi.org/10.17895/ices.advice.19754467.v1,https://asd.ices.dk/viewAdvice/3083,Advice,04/10/2022,01/01/2023,31/12/2024,98,,,,,,t,"ICES advises that when the MSY approach is applied; landings should be no more than 98 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding catches.    Management of the catches of skates and rays under a combined TAC prevents effective control of single-stock exploitation rates and could lead to overexploitation of some species.  ",MSY,Landings,,3,,,,,,3083,17535
nep.27.4outFU,2022,https://doi.org/10.17895/ices.advice.19453457.v1,https://asd.ices.dk/viewAdvice/3084,Advice,28/10/2022,01/01/2023,31/12/2024,301,,,,,,t,ICES advises that when the precautionary approach is applied; landings should be no more than 301 tonnes in each of the years 2023 and 2024. ICES cannot quantify the corresponding total catches.,PA,Catches,,5.2,,,,,,3084,17581
nep.fu.34,2022,https://doi.org/10.17895/ices.advice.21063112.v1,https://asd.ices.dk/viewAdvice/3086,Advice,28/10/2022,01/01/2023,31/12/2023,652,,,,,,t,ICES advises that when the precautionary approach is applied catches in each of the years 2023 and 2024 should be no more than 652 tonnes.   In order to ensure the stock in this functional unit (FU) is exploited sustainably; management should be implemented at the functional unit level,PA,Catches,,4.14,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02018R0973-20190814,EU,,3086,17563
nep.fu.33,2022,https://doi.org/10.17895/ices.advice.19453532.v1,https://asd.ices.dk/viewAdvice/3087,Advice,28/10/2022,01/01/2023,31/12/2023,918,,,,,,t,ICES advises that when the precautionary approach is applied; landings in each of the years 2023 and 2024 should be no more than 918 tonnes. ICES cannot quantify the corresponding total catches.   To ensure that the stock in Functional Unit (FU) 33 is exploited sustainably; management should be implemented at the functional unit level.,PA,Landings,EC~NEAFC,4,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02018R0973-20190814,EU,,3087,17634
nep.fu.32,2022,https://doi.org/10.17895/ices.advice.19453517.v1,https://asd.ices.dk/viewAdvice/3088,Advice,28/10/2022,01/01/2023,31/12/2024,304,,,,,,t,ICES  advises  that  when  the  precautionary  approach  is  applied;  and  assuming  that  discard  rates  and  fishery  selection  patterns do not change from the average of the years 2016; 2018 and 2019; catches in each of the years 2023 and 2024 should be no more than 304 tonnes.   To  ensure  the  stock  in  Functional  Unit  (FU)  32 is  exploited  sustainably;  management  should  be  implemented  at  the  functional unit level,PA,Catches,,4.14,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02018R0973-20190814,EU,,3088,17599
nep.fu.30,2022,https://doi.org/10.17895/ices.advice.19772428.v1,https://asd.ices.dk/viewAdvice/3089,Advice,28/10/2022,01/01/2023,31/12/2024,32,,,,,,t,ICES advises that when the precautionary approach is applied; catches in 2023 should be no more than 32 tonnes.   To ensure that the stock in FU 30 is exploited sustainably; management should be continued at the functional unit (FU) level.,PA,Catches,,3,,,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2005:345:0005:0010:EN:PDF,EU,-,3089,17611
nep.fu.5,2022,https://doi.org/10.17895/ices.advice.19453547.v1,https://asd.ices.dk/viewAdvice/3090,Advice,28/10/2022,01/01/2023,31/12/2024,1256,,,,,,t,ICES advises that when the precautionary approach is applied; catches should be no more than 1256 tonnes in each of the years 2023 and 2024; assuming recent discard rates.   To protect the stock in this functional unit (FU) from continued overexploitation; management should be implemented at the functional unit level.,PA,Catches,,4.12,,,,,,3090,17582
nep.fu.11,2022,https://doi.org/10.17895/ices.advice.19772395.v1,https://asd.ices.dk/viewAdvice/3091,Advice,28/10/2022,01/01/2023,31/12/2023,3784,,,,,,t,ICES advises that when the MSY approach is applied; and assuming that discard rates and fishery selection patterns do not change from the average of the years 2019–2021; catches in 2023   should be no more than 3784 tonnes.  To ensure that the stock in Functional Unit (FU) 11 is exploited sustainably; management should be implemented at theFU level.  ICES notes the existence of a management plan; developed and adopted by one of the relevant management authorities for Subarea 6. ICES considers this plan to be precautionary when implemented at the FU level.,MSY,Catches,EC~UK,1,,,,,,3091,17630
nep.fu.12,2022,https://doi.org/10.17895/ices.advice.19772398.v1,https://asd.ices.dk/viewAdvice/3092,Advice,28/10/2022,01/01/2023,31/12/2023,5242,,,,,,t,"ICES advises that when the MSY approach is applied; and assuming that discard rates and fishery selection patterns   do not change from the average of the years 2019–2021; catches in 2023 should be no more than 5242 tonnes.    To ensure that the stock in Functional Unit (FU) 12 is exploited sustainably; management should be implemented at the FU level.    ICES notes the existence of a management plan; developed and adopted by one of the relevant management authorities for Subarea 6. ICES considers this plan to be precautionary when implemented at the FU level.  ",MSY,Catches,EC~UK,1,,,,,,3092,17632
nep.fu.13,2022,https://doi.org/10.17895/ices.advice.19772401.v1,https://asd.ices.dk/viewAdvice/3093,Advice,28/10/2022,01/01/2023,31/12/2023,4122,,,,,,t,"ICES advises that when the MSY approach is applied; and assuming that discard rates and fishery selection patterns do not change from the average of the years 2019–2021; catches in 2023 should be no more than 4596 tonnes (4122 tonnes for the Firth of Clyde and 474 tonnes for the Sound of Jura).  To ensure that the stock in Functional Unit (FU) 13 is exploited sustainably; management should be implemented at the FU level. In this particular FU; additional measures should be implemented to ensure that landings taken in each component (the Firth of Clyde and the Sound of Jura) are in line with the advice.  ICES notes the existence of a management plan; developed and adopted by one of the relevant management authorities for Subarea 6. ICES considers this plan to be precautionary when implemented at the FU level.  ",MSY,Catches,EC,1,,,,,,3093,17558
